"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.856267626E1,-2.234504223E-1,5.633425713E-2,-1.632893562E0,1.649073990E0
3.857967005E1,-2.314221263E-1,8.103322983E-2,-1.764408112E0,1.781364244E0
3.859665441E1,-3.982552886E-1,9.425497055E-2,-1.757901192E0,1.804912151E0
3.861365766E1,-3.679669499E-1,1.216194630E-1,-1.582034588E0,1.628810734E0
3.863065186E1,-2.723014355E-1,2.433516979E-1,-1.149583817E0,1.206196946E0
3.864765049E1,-2.179060578E-1,3.551847935E-1,-5.814933777E-1,7.153836983E-1
3.866463908E1,-3.442543745E-1,4.605042934E-1,-3.904342651E-3,5.749700188E-1
3.868162174E1,-2.935628891E-1,4.315187931E-1,6.528825760E-1,8.358488480E-1
3.869864467E1,-2.018789649E-1,2.782001495E-1,1.144278526E0,1.194790268E0
3.871563462E1,-2.935939431E-1,3.316752911E-1,1.472040176E0,1.537240444E0
3.873262621E1,-5.203795433E-1,5.905606747E-1,1.275897980E0,1.499157241E0
3.874962483E1,-5.207757950E-1,9.073488712E-1,8.511285782E-1,1.348669440E0
3.876661805E1,4.453605413E-2,9.674038887E-1,7.555923462E-1,1.228321431E0
3.878360776E1,6.687147021E-1,9.678170681E-1,1.198203087E0,1.679148554E0
3.880060713E1,8.615462184E-1,5.828883648E-1,1.912146568E0,2.176769448E0
3.881759531E1,7.100344896E-1,-4.711151123E-4,2.306448936E0,2.413266644E0
3.883459550E1,-1.011621952E-2,-3.557479382E-1,2.196735382E0,2.225377557E0
3.885159118E1,-1.015674829E0,-3.468058109E-1,1.495051384E0,1.840393510E0
3.886857853E1,-1.555462599E0,-8.091235161E-2,4.937744141E-1,1.633959570E0
3.888556656E1,-1.530937195E0,2.276382446E-1,-1.847343445E-1,1.558754196E0
3.890256293E1,-1.080351949E0,3.915004730E-1,-2.090988159E-1,1.167970577E0
3.891954675E1,-5.313010216E-1,1.055626869E-1,1.067438126E-1,5.521037021E-1
3.893654541E1,-2.204856277E-1,-3.385481834E-1,5.537052155E-1,6.854328925E-1
3.895353679E1,-2.542828321E-1,-6.607799530E-1,8.331680298E-1,1.093370418E0
3.897053356E1,-4.930596054E-1,-9.083757401E-1,1.016931534E0,1.449966898E0
3.898753475E1,-8.062565327E-1,-9.496564865E-1,7.463464737E-1,1.452215582E0
3.900453489E1,-9.127173424E-1,-8.306865692E-1,6.728172302E-2,1.235969237E0
3.902153545E1,-8.960143328E-1,-5.885341167E-1,-7.261009216E-1,1.294772814E0
3.903851637E1,-7.582845688E-1,-3.998351097E-1,-1.394082546E0,1.636560340E0
3.905550013E1,-7.359057069E-1,-2.456426620E-1,-1.759677887E0,1.923113047E0
3.907249431E1,-7.042357922E-1,-1.875290871E-1,-1.719199657E0,1.867287517E0
3.908948522E1,-5.255961418E-1,-2.114813328E-1,-1.588678360E0,1.686675603E0
3.910648400E1,-1.922647357E-1,-1.602563858E-1,-1.475296974E0,1.496378628E0
3.912347584E1,8.300530910E-2,-1.800599098E-1,-1.126996517E0,1.144304419E0
3.914048596E1,1.792867780E-1,-1.391823292E-1,-6.218519211E-1,6.619783088E-1
3.915746871E1,2.025763988E-1,-2.119157314E-1,-1.321220398E-1,3.215613596E-1
3.917446612E1,3.286734819E-1,-2.756927013E-1,2.804079056E-1,5.125049432E-1
3.919146781E1,5.633279085E-1,-4.229724407E-1,4.369516373E-1,8.289576295E-1
3.920845630E1,7.467175722E-1,-5.900611877E-1,3.907508850E-1,1.028807850E0
3.922545047E1,7.866116762E-1,-6.321763992E-1,3.226852417E-1,1.059495490E0
3.924243585E1,5.509999990E-1,-4.599008560E-1,3.047752380E-1,7.797420997E-1
3.925943701E1,9.608209133E-2,-1.574985981E-1,1.096343994E-2,1.848182180E-1
3.927642250E1,4.036903381E-2,1.406264305E-2,-4.394826889E-1,4.415568487E-1
3.929341878E1,4.629925489E-1,1.980082989E-1,-7.162008286E-1,8.755072893E-1
3.931041024E1,1.335491896E0,-3.349947929E-2,-4.482698441E-1,1.409115564E0
3.932741678E1,1.907123446E0,-5.562386513E-1,1.144456863E0,2.292662816E0
3.941237946E1,3.430248499E-1,7.801413536E-2,-5.153055191E-1,6.239327135E-1
3.942937973E1,1.132705212E0,7.872557640E-2,-8.365011215E-1,1.410302428E0
3.944637361E1,1.757302880E0,-8.372259140E-2,-7.375726700E-1,1.907652046E0
3.946336792E1,1.894955993E0,-2.270464897E-1,-4.271049500E-1,1.955716483E0
3.948036322E1,1.713740826E0,-4.504196644E-1,-1.711301804E-1,1.780188482E0
3.949735032E1,1.018480778E0,-4.695591927E-1,1.796531677E-2,1.121655777E0
3.951435314E1,4.193109274E-1,-3.870594501E-1,-4.223852158E-1,7.099619302E-1
3.953133642E1,1.193106174E-1,-2.136344910E-1,-1.095580101E0,1.122573150E0
3.954832260E1,-2.379599214E-1,7.662057877E-3,-1.772447109E0,1.788365842E0
3.956531681E1,-5.508863926E-1,1.852917671E-1,-2.266683102E0,2.340013064E0
3.958230278E1,-6.574576497E-1,2.820806503E-1,-2.268033028E0,2.378191302E0
3.959929867E1,-7.220820785E-1,2.487363815E-1,-1.871818066E0,2.021626866E0
3.961629002E1,-7.706119418E-1,2.979533672E-1,-1.431865215E0,1.653135496E0
3.963328492E1,-8.136633039E-1,4.368691444E-1,-7.784280777E-1,1.207829828E0
3.965027984E1,-8.059990406E-1,5.143589973E-1,-4.170436859E-1,1.043132335E0
3.966727187E1,-8.617114425E-1,6.282684803E-1,-3.881435394E-1,1.134867085E0
3.968426599E1,-8.092950583E-1,6.582181454E-1,-2.615842819E-1,1.075470109E0
3.970126013E1,-7.395182848E-1,6.828236580E-1,1.490087509E-1,1.017516117E0
3.971825402E1,-1.219398737E0,9.073143005E-1,2.591199875E-1,1.541848140E0
3.973524843E1,-1.795290947E0,1.065774441E0,-1.199712753E-1,2.091252699E0
3.975224300E1,-1.364420414E0,1.076414585E0,1.514968872E-1,1.744494979E0
3.976923563E1,-2.388806045E-1,7.863368988E-1,1.725652695E0,1.911352109E0
3.978623010E1,4.397816062E-1,4.682302475E-2,3.649847984E0,3.676546010E0
3.980322675E1,2.944188118E-1,-6.651151180E-1,4.597946167E0,4.655122932E0
3.982022669E1,-5.561619401E-1,-8.323562145E-1,4.084789276E0,4.205667177E0
3.983722144E1,-1.393715978E0,-5.088670254E-1,2.329942703E0,2.762249604E0
3.985420513E1,-1.247126579E0,-2.226521969E-1,6.807279587E-1,1.438154811E0
3.987120892E1,-1.134792328E0,2.230029106E-1,-1.443290710E-2,1.156586458E0
3.988820319E1,-9.286442995E-1,2.752354145E-1,-4.687814713E-1,1.076053361E0
3.990521310E1,-4.921394289E-1,8.903503418E-2,-3.253087997E-1,5.966190325E-1
3.992220093E1,-1.059926748E-1,-1.836659908E-1,6.709480286E-2,2.224170764E-1
3.993919625E1,1.137157679E-1,-4.323384762E-1,3.206281662E-1,5.501365783E-1
3.995618634E1,2.833548188E-1,-5.067212582E-1,3.073730469E-1,6.569129141E-1
3.997318728E1,3.385128379E-1,-4.616851807E-1,3.474903107E-2,5.735430608E-1
3.999017796E1,1.938199997E-1,-4.082789421E-1,-4.960088730E-1,6.710310641E-1
4.000716382E1,1.520892978E-1,-3.622593880E-1,-9.416885376E-1,1.020362838E0
4.002416494E1,7.813560963E-2,-2.556080818E-1,-1.378503323E0,1.404176654E0
4.004114795E1,3.947734833E-3,-2.276017666E-1,-1.591054440E0,1.607256165E0
4.005813143E1,-1.705145240E-1,-2.448070049E-1,-1.482010841E0,1.511741316E0
4.007513724E1,-2.045519352E-1,-2.925570011E-1,-1.345671177E0,1.392214786E0
4.009213037E1,-1.004016399E-1,-3.400065899E-1,-1.053336143E0,1.111396420E0
4.010912372E1,1.006696820E-1,-3.564999104E-1,-6.848478317E-1,7.786161593E-1
4.012613181E1,2.771140337E-1,-3.793559074E-1,-3.841724396E-1,6.068702955E-1
4.014312520E1,3.886659145E-1,-3.809301853E-1,-2.126226425E-1,5.842750956E-1
4.016012369E1,4.155997038E-1,-4.310493469E-1,-1.392135620E-1,6.147414653E-1
4.017708756E1,3.431525230E-1,-4.443805218E-1,-5.056762695E-2,5.637240345E-1
4.019410660E1,3.737047315E-1,-5.147960186E-1,-3.323268890E-2,6.370043789E-1
4.021110061E1,1.633298397E-1,-2.810654640E-1,-1.382064819E-2,3.253697004E-1
4.022808308E1,1.389288902E-2,-1.871752739E-1,-4.174032211E-1,4.576604031E-1
4.024507616E1,4.381697178E-1,-1.974744797E-1,-5.258035660E-1,7.123610473E-1
4.026208268E1,1.186482906E0,-4.535341263E-1,9.352684021E-3,1.270245001E0
4.027907641E1,1.458460212E0,-8.708674908E-1,1.360894203E0,2.176591236E0
4.029606757E1,1.108648539E0,-1.205824375E0,2.389253616E0,2.896833935E0
4.031306731E1,4.129910469E-1,-1.185840845E0,2.639158249E0,2.922659128E0
4.033005824E1,-3.185129166E-1,-6.310551167E-1,1.196054459E0,1.389326206E0
4.034705226E1,-3.817283511E-1,-2.685606480E-1,-2.778100967E-1,5.431572567E-1
4.036404244E1,-3.456920981E-1,2.111911774E-1,-1.076718330E0,1.150403018E0
4.038104008E1,-1.985692978E-2,2.685103416E-1,-1.333652973E0,1.360559574E0
4.039803121E1,8.923515081E-1,9.028434753E-2,-6.388044357E-1,1.101141946E0
4.041503120E1,1.506505728E0,-4.530572891E-2,5.044174194E-2,1.508030665E0
4.043199470E1,1.881016374E0,-2.729346752E-1,5.045604706E-1,1.966544483E0
4.044901271E1,1.624910831E0,-2.924079895E-1,6.955738068E-1,1.791552557E0
4.046600068E1,8.547844887E-1,-2.463865280E-1,-1.185846329E-1,8.974548225E-1
4.048299097E1,3.626317978E-1,-1.796672344E-1,-9.257202148E-1,1.010316808E0
4.049999771E1,2.412045002E-2,-8.865714073E-2,-1.288402081E0,1.291674032E0
4.051697566E1,-3.645234108E-1,-3.212666512E-2,-1.559717178E0,1.602069635E0
4.053397229E1,-5.255897045E-1,-4.148268700E-2,-1.623224735E0,1.706699708E0
4.055096632E1,-3.324796557E-1,-7.185053825E-2,-1.297808647E0,1.341645447E0
4.056796058E1,-1.313303709E-1,-2.012133598E-2,-8.412513733E-1,8.516785823E-1
4.058495399E1,-1.024371982E-1,2.028465271E-2,-5.873079300E-1,5.965194476E-1
4.060193783E1,-2.844341099E-1,2.153527737E-1,-5.789833069E-1,6.800744442E-1
4.061895465E1,-4.174533784E-1,4.132437706E-1,-6.734485626E-1,8.936278328E-1
4.063595272E1,-5.044011474E-1,6.202714443E-1,-8.106231689E-1,1.138537265E0
4.065294290E1,-4.255201817E-1,7.327976227E-1,-5.808963776E-1,1.027375483E0
4.066993693E1,-3.933644891E-1,7.542150021E-1,-2.220878601E-1,8.791466932E-1
4.068692166E1,-2.589015663E-1,7.456245422E-1,6.745338440E-2,7.921716595E-1
4.070392573E1,-6.024875045E-1,9.294795990E-1,2.653493881E-1,1.139005626E0
4.072091896E1,-1.185352445E0,1.220491171E0,2.573394775E-1,1.720721570E0
4.073791301E1,-1.071641326E0,1.365370989E0,2.569150925E-1,1.754610622E0
4.075489378E1,-4.638194442E-1,1.303968430E0,1.186493874E0,1.822972807E0
4.077190547E1,-2.043686807E-1,7.806520462E-1,2.551155090E0,2.675738491E0
4.078889402E1,-2.683303356E-1,8.383417130E-2,3.901859283E0,3.911973313E0
4.080587999E1,-8.928703070E-1,-1.362879276E-1,4.130488396E0,4.228087768E0
4.082289111E1,-1.580592513E0,-1.966714859E-2,2.797171593E0,3.212915873E0
4.083987122E1,-1.539416313E0,8.597517014E-2,1.329856873E0,2.036102556E0
4.085685892E1,-1.075662374E0,1.341731548E-1,1.199656487E0,1.616857342E0
4.087385739E1,-2.370813042E-1,-7.309055328E-2,1.449170113E0,1.470252968E0
4.089086509E1,4.866069555E-1,-4.850525856E-1,1.451294899E0,1.605714552E0
4.090785569E1,7.210720181E-1,-8.123025894E-1,1.176499367E0,1.601228001E0
4.092483784E1,6.300815344E-1,-9.212014675E-1,5.532302856E-1,1.245663932E0
4.094183333E1,5.152485371E-1,-9.414830208E-1,-2.204332352E-1,1.095656034E0
4.095883416E1,3.714570999E-1,-8.675992489E-1,-9.268465042E-1,1.322782399E0
4.097582786E1,3.159191012E-1,-8.293969631E-1,-1.662376881E0,1.884463079E0
4.099282153E1,2.160919309E-1,-7.185153961E-1,-2.186102390E0,2.311277516E0
4.100981240E1,9.896081686E-2,-6.066176891E-1,-2.524215698E0,2.597969044E0
4.102679641E1,-3.137350082E-3,-6.433036327E-1,-2.754111767E0,2.828246989E0
4.104379418E1,-6.403779984E-2,-6.074938774E-1,-2.724745750E0,2.792380536E0
4.106078407E1,1.217579842E-2,-6.632752419E-1,-2.308558941E0,2.401983905E0
4.107777834E1,1.222895980E-1,-6.260809898E-1,-1.618814945E0,1.739969534E0
4.109476266E1,3.194425106E-1,-6.959226131E-1,-9.165630341E-1,1.194336467E0
4.111177083E1,4.448232055E-1,-6.578388214E-1,-4.178810120E-1,8.973539654E-1
4.112874496E1,5.874471068E-1,-6.124720573E-1,-2.701225281E-1,8.906078287E-1
4.114576573E1,6.419125795E-1,-5.409429073E-1,-1.372213364E-1,8.505884339E-1
4.116276145E1,6.321747303E-1,-5.542006493E-1,-8.573436737E-2,8.450642763E-1
4.117974214E1,6.421499252E-1,-5.468769073E-1,1.204080582E-1,8.520146588E-1
4.119674854E1,6.688780785E-1,-4.197375774E-1,6.336898804E-1,1.012492164E0
4.121374319E1,4.394383430E-1,-1.326644421E-1,6.715431213E-1,8.134347395E-1
4.123073663E1,2.480252981E-1,6.382036209E-2,1.683750153E-1,3.064958938E-1
4.124771809E1,5.279932022E-1,9.301805496E-2,2.920970917E-1,6.105324652E-1
4.126472751E1,1.062932849E0,-4.587912560E-2,1.076946259E0,1.513850844E0
4.128170039E1,1.377179503E0,-3.541724682E-1,2.067998886E0,2.509717298E0
4.129871753E1,1.311020136E0,-5.858206749E-1,2.600789070E0,2.970869140E0
4.131568523E1,5.563305616E-1,-4.335305691E-1,2.079715729E0,2.196057823E0
4.133268732E1,8.393728733E-2,-2.244157791E-1,6.347017288E-1,6.784203672E-1
4.134969152E1,1.442068815E-1,-1.439476013E-2,-1.436958313E-1,2.040865643E-1
4.136669217E1,4.760862589E-1,2.178657055E-1,-6.286554337E-1,8.181266686E-1
4.138368665E1,1.340781093E0,1.028695107E-1,-6.901531219E-1,1.511485166E0
4.140067555E1,2.225376368E0,-2.301788330E-2,-3.817214966E-1,2.257994929E0
4.141767635E1,2.564639091E0,-1.436438560E-1,-4.439096451E-1,2.606734164E0
4.143465845E1,2.562099934E0,-2.106664181E-1,-6.131772995E-1,2.642862617E0
4.145165508E1,2.018620014E0,-2.401146889E-1,-8.318204880E-1,2.196453312E0
4.146865305E1,1.353616357E0,-2.844984531E-1,-1.059473038E0,1.742325954E0
4.148564619E1,7.955438495E-1,-2.274816036E-1,-1.300661087E0,1.541543759E0
4.150262402E1,2.900788784E-1,-1.692593098E-1,-1.549026012E0,1.585016106E0
4.151961070E1,-2.104181051E-1,-1.387298107E-1,-1.788885593E0,1.806552907E0
4.153661436E1,-4.542971253E-1,-1.003830433E-1,-1.874330997E0,1.931211879E0
4.155360868E1,-6.298143268E-1,-1.324193478E-1,-1.634069443E0,1.756241417E0
4.157060246E1,-8.328523636E-1,-8.367443085E-2,-1.106261253E0,1.387248511E0
4.158759671E1,-1.027496815E0,7.188081741E-3,-5.698995590E-1,1.174983779E0
4.160459340E1,-1.157465935E0,9.741044044E-2,-1.736373901E-1,1.174464187E0
4.162158652E1,-1.220074892E0,2.616367340E-1,5.880737305E-2,1.249197674E0
4.163859081E1,-1.195577502E0,4.536848068E-1,1.951942444E-1,1.293574992E0
4.165558400E1,-1.158522367E0,5.536062717E-1,2.691144943E-1,1.311898087E0
4.167257889E1,-1.302232742E0,6.685817242E-1,5.527029037E-1,1.564701932E0
4.168956045E1,-1.777558327E0,1.007613897E0,7.057962418E-1,2.161746448E0
4.170656393E1,-1.682053566E0,8.411414623E-1,7.093696594E-1,2.009982207E0
4.172356135E1,-9.493220448E-1,4.857437611E-1,1.649794579E0,1.964429051E0
4.174056642E1,-4.042743742E-1,9.203457832E-2,3.327124596E0,3.352859408E0
4.175754114E1,-2.231988758E-1,-4.361336231E-1,4.724419594E0,4.749754812E0
4.177455116E1,-5.157947540E-1,-6.474061012E-1,4.709994316E0,4.782177887E0
4.179151859E1,-1.167636037E0,-2.599661350E-1,2.619976997E0,2.880145096E0
4.180852296E1,-1.161959887E0,2.053976059E-2,5.269680023E-1,1.276036024E0
4.182553213E1,-1.083968282E0,4.160048962E-1,-5.348176956E-1,1.278310321E0
4.184251230E1,-6.071596742E-1,5.193843842E-1,-4.491662979E-1,9.165988063E-1
4.185951302E1,5.739802122E-2,2.672154903E-1,3.541936874E-1,4.473833025E-1
4.187650617E1,4.225809574E-1,-1.403074265E-1,8.495798111E-1,9.591906458E-1
4.189348717E1,3.382742405E-1,-4.005084038E-1,8.210992813E-1,9.741870832E-1
4.191049135E1,-6.493091583E-2,-5.437357426E-1,4.956417084E-1,7.385968350E-1
4.192749163E1,-3.050853014E-1,-5.712726116E-1,-4.049777985E-2,6.488986886E-1
4.194448209E1,-3.085064292E-1,-5.303556919E-1,-6.827135086E-1,9.179058294E-1
4.196146357E1,-3.130312860E-1,-4.272811413E-1,-1.365999222E0,1.465097824E0
4.197847173E1,-5.199574232E-1,-3.615279198E-1,-1.919531822E0,2.021301703E0
4.199545464E1,-6.747277379E-1,-2.771914005E-1,-2.199841976E0,2.317627518E0
4.201244806E1,-7.282863259E-1,-2.307198048E-1,-2.357511044E0,2.478203164E0
4.202943779E1,-6.343554258E-1,-2.680366039E-1,-2.308195591E0,2.408737701E0
4.204643315E1,-5.253603458E-1,-3.718864918E-1,-1.992856026E0,2.094224963E0
4.206342708E1,-5.081874132E-1,-5.433263779E-1,-1.369033337E0,1.558111125E0
4.208042032E1,-5.141780376E-1,-6.502144337E-1,-8.281402588E-1,1.171739797E0
4.209743082E1,-3.477918506E-1,-6.785423756E-1,-4.025516510E-1,8.622219891E-1
4.211442424E1,-1.275258064E-1,-5.544383526E-1,-2.493276596E-1,6.211513503E-1
4.213141910E1,6.990838051E-2,-4.501349926E-1,-2.481918335E-1,5.187560886E-1
4.214838209E1,2.394379377E-1,-3.970448971E-1,-2.506351471E-1,5.270608630E-1
4.216540262E1,4.117141962E-1,-4.536697865E-1,2.250576019E-2,6.130508655E-1
4.218238561E1,3.721510172E-1,-4.435997009E-1,5.438470840E-1,7.943844945E-1
4.219937865E1,1.129668951E-1,-2.362418175E-1,6.907644272E-1,7.387335173E-1
4.221638522E1,2.765666246E-1,-2.005748749E-1,5.483589172E-1,6.460780761E-1
4.223337915E1,7.421208620E-1,-2.976977825E-1,1.171693802E0,1.418532238E0
4.225037330E1,1.031862497E0,-5.245559216E-1,2.239335060E0,2.520817455E0
4.226736752E1,1.255356669E0,-8.097318411E-1,3.043148994E0,3.390035667E0
4.228436078E1,8.002575636E-1,-7.573570013E-1,2.968046188E0,3.165959566E0
4.230135483E1,1.581192017E-2,-3.664414883E-1,1.550781250E0,1.593565771E0
4.231834597E1,-2.247232199E-1,2.530002594E-2,-2.819099426E-1,3.614053578E-1
4.233534658E1,-2.126350999E-1,3.813469410E-1,-1.198625565E0,1.275673320E0
4.235230805E1,-4.371726513E-2,5.202372074E-1,-1.723849773E0,1.801170728E0
4.236932628E1,4.386743307E-1,3.048577309E-1,-1.522895336E0,1.613872241E0
4.238632922E1,1.024262428E0,-4.492020607E-2,-6.001443863E-1,1.187983431E0
4.240330401E1,1.219411492E0,-2.852988243E-1,2.953166962E-1,1.286690234E0
4.242030067E1,9.985860586E-1,-4.733495712E-1,7.455615997E-1,1.333077654E0
4.243729442E1,2.843382359E-1,-4.498047829E-1,4.674854279E-1,7.083185726E-1
4.245428795E1,-2.522763014E-1,-3.632705212E-1,-5.587425232E-1,7.126022811E-1
4.247128391E1,-3.833319545E-1,-1.515774727E-1,-1.235474586E0,1.302427185E0
4.248827502E1,-3.782583475E-1,-2.007198334E-2,-1.681573868E0,1.723709063E0
4.250526886E1,-4.728305042E-1,6.349802017E-3,-1.886681080E0,1.945038432E0
4.252226320E1,-6.062787771E-1,-3.602027893E-2,-1.698511124E0,1.803832435E0
4.253925832E1,-6.655745506E-1,-5.322194099E-2,-9.874658585E-1,1.192019664E0
4.255624940E1,-6.313762069E-1,-9.857487679E-2,-3.369455338E-1,7.224162330E-1
4.257324486E1,-6.468167305E-1,2.563738823E-2,1.579618454E-1,6.663190701E-1
4.259025482E1,-7.024141550E-1,1.375010014E-1,1.525297165E-1,7.318179316E-1
4.260723321E1,-6.262193918E-1,2.934007645E-1,-2.087106705E-1,7.223537079E-1
4.262423720E1,-5.577784777E-1,4.581902027E-1,-4.962329865E-1,8.759579150E-1
4.264123595E1,-5.493146777E-1,5.003352165E-1,-3.966789246E-1,8.422803056E-1
4.265822126E1,-4.273817241E-1,5.141770840E-1,-1.159095764E-1,6.785781029E-1
4.267522350E1,-6.783574224E-1,7.565736771E-1,2.994928360E-1,1.059371738E0
4.269221534E1,-1.089951038E0,8.483541012E-1,2.741870880E-1,1.408146479E0
4.270920935E1,-1.047851801E0,8.995594978E-1,3.846321106E-1,1.433576837E0
4.272620373E1,-2.374220490E-1,7.692046165E-1,8.610696793E-1,1.178764592E0
4.274317390E1,4.412274361E-1,3.396427631E-1,2.226665497E0,2.295229420E0
4.276017092E1,4.137707949E-1,-3.058736324E-1,3.497419357E0,3.535068190E0
4.277717259E1,-4.022072256E-1,-6.334905624E-1,3.985655785E0,4.055679102E0
4.279416725E1,-1.427270770E0,-4.485206604E-1,2.482233047E0,2.898232830E0
4.281117683E1,-1.400278330E0,-2.057344913E-1,7.064828873E-1,1.581842012E0
4.282816379E1,-1.059808850E0,1.118297577E-1,1.070880890E-1,1.071059547E0
4.284516071E1,-2.657654285E-1,3.339934349E-2,-1.040592194E-1,2.873588354E-1
4.286215518E1,2.003762722E-1,-1.560657024E-1,2.148427963E-1,3.326628640E-1
4.287914906E1,2.298958302E-1,-4.764804840E-1,4.240865707E-1,6.780377304E-1
4.289612954E1,7.881623507E-2,-5.701556206E-1,2.996635437E-1,6.489126829E-1
4.291313676E1,6.812673807E-2,-6.134495735E-1,9.049129486E-2,6.238191293E-1
4.293013064E1,1.275209785E-1,-5.233759880E-1,-9.801292419E-2,5.475313307E-1
4.294712488E1,4.441076517E-2,-4.391613007E-1,-5.058879852E-1,6.713848506E-1
4.296411936E1,-1.594352126E-1,-3.909487724E-1,-1.123357773E0,1.200080504E0
4.298110832E1,-3.013077676E-1,-2.892053127E-1,-1.458253860E0,1.516881803E0
4.299808510E1,-2.564346194E-1,-2.730731964E-1,-1.666432381E0,1.708017729E0
4.301508577E1,-2.177073956E-1,-2.203752995E-1,-1.620630264E0,1.649970980E0
4.303208458E1,4.828757048E-2,-1.643154621E-1,-1.453460693E0,1.463516057E0
4.304907514E1,3.154508471E-1,-1.757676601E-1,-1.161571503E0,1.216409414E0
4.306606484E1,5.342381597E-1,-2.125906944E-1,-8.621387482E-1,1.036285885E0
4.308307129E1,6.296967864E-1,-2.627193928E-1,-6.382999420E-1,9.343266763E-1
4.310005540E1,7.148023844E-1,-3.159682751E-1,-3.973207474E-1,8.767224052E-1
4.311705205E1,8.266018033E-1,-4.196355343E-1,-1.393127441E-1,9.374286978E-1
4.313404890E1,9.306340814E-1,-5.266399384E-1,1.771926880E-3,1.069314059E0
4.315103879E1,9.724132419E-1,-6.263844967E-1,-1.926326752E-2,1.156856138E0
4.316801968E1,7.862786651E-1,-5.102992058E-1,1.946649551E-1,9.573577510E-1
4.318501807E1,3.515143991E-1,-2.657999992E-1,1.855945587E-2,4.410855538E-1
4.320201132E1,2.761283517E-1,-2.294631004E-1,-3.751659393E-1,5.192780210E-1
4.321900465E1,8.946322799E-1,-2.212440968E-1,-3.184328079E-1,9.750463167E-1
4.323599884E1,1.592406631E0,-4.324617386E-1,5.813417435E-1,1.749497143E0
4.325299294E1,1.652935266E0,-7.733199596E-1,1.737196922E0,2.519538033E0
4.326998643E1,8.664731979E-1,-7.801470757E-1,2.078649521E0,2.383314728E0
4.328698158E1,1.742822528E-1,-4.529166222E-1,1.763888359E0,1.829428849E0
4.330397431E1,1.751359105E-1,-3.241488934E-1,7.631120682E-1,8.473990328E-1
4.332096894E1,3.679199219E-1,-1.224808693E-1,2.168521881E-1,4.442876363E-1
4.333797440E1,1.016243458E0,-2.711231709E-1,-2.926540375E-2,1.052195326E0
4.335496630E1,1.915153027E0,-3.968613148E-1,3.999166489E-1,1.996307427E0
4.337195967E1,2.674835920E0,-6.379764080E-1,1.150735855E0,2.980931751E0
4.338895395E1,2.644663095E0,-8.377267122E-1,9.844074249E-1,2.943651968E0
4.340594836E1,1.861436844E0,-7.100460529E-1,2.618131638E-1,2.009392608E0
4.342293858E1,1.214538336E0,-6.689016819E-1,-6.213245392E-1,1.519400215E0
4.343995565E1,9.109649658E-1,-5.644738674E-1,-1.459755898E0,1.810904524E0
4.345694276E1,7.894126773E-1,-5.327072144E-1,-2.046640396E0,2.257362679E0
4.347393370E1,5.467615128E-1,-4.900434017E-1,-2.485221386E0,2.591411975E0
4.349092514E1,3.617925644E-1,-5.159301758E-1,-2.566899776E0,2.643114123E0
4.350789765E1,1.494760513E-1,-5.636067390E-1,-2.163719177E0,2.240909709E0
4.352490936E1,-9.886485338E-2,-5.805037022E-1,-1.614298344E0,1.718347447E0
4.354189963E1,-2.850977778E-1,-5.222485065E-1,-8.832788467E-1,1.064990970E0
4.355889361E1,-5.804497004E-1,-3.726022243E-1,-2.968330383E-1,7.509088659E-1
4.357590306E1,-8.530704975E-1,-1.407656670E-1,1.392555237E-2,8.647185483E-1
4.359289539E1,-1.009331703E0,5.626916885E-2,-7.512092590E-3,1.010926871E0
